year,region,welfare_function,rho,eta,inequality_aversion,sufficiency_threshold,egality_strictness,physical_damage_per_capita,discount_factor,plotted_value,plotted_value_description,welfare_loss_damage_scalar,model_native_welfare_loss_note
2035,rjan57 / Japan & Pacific,Prioritarian,0.0,1.45,2.0,0.0,0.0,0.12404514269610331,1.0,0.12404514269610331,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2036,rjan57 / Japan & Pacific,Prioritarian,0.0,1.45,2.0,0.0,0.0,0.13795793200293888,1.0,0.13795793200293888,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2037,rjan57 / Japan & Pacific,Prioritarian,0.0,1.45,2.0,0.0,0.0,0.1529471170210593,1.0,0.1529471170210593,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2038,rjan57 / Japan & Pacific,Prioritarian,0.0,1.45,2.0,0.0,0.0,0.1684283818415932,1.0,0.1684283818415932,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2039,rjan57 / Japan & Pacific,Prioritarian,0.0,1.45,2.0,0.0,0.0,0.18411249134669613,1.0,0.18411249134669613,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2040,rjan57 / Japan & Pacific,Prioritarian,0.0,1.45,2.0,0.0,0.0,0.1999039185623636,1.0,0.1999039185623636,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2041,rjan57 / Japan & Pacific,Prioritarian,0.0,1.45,2.0,0.0,0.0,0.21514777646988187,1.0,0.21514777646988187,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2042,rjan57 / Japan & Pacific,Prioritarian,0.0,1.45,2.0,0.0,0.0,0.23019025458899411,1.0,0.23019025458899411,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2043,rjan57 / Japan & Pacific,Prioritarian,0.0,1.45,2.0,0.0,0.0,0.24548760774498718,1.0,0.24548760774498718,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2044,rjan57 / Japan & Pacific,Prioritarian,0.0,1.45,2.0,0.0,0.0,0.26174059330738414,1.0,0.26174059330738414,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2045,rjan57 / Japan & Pacific,Prioritarian,0.0,1.45,2.0,0.0,0.0,0.27944053504344885,1.0,0.27944053504344885,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2046,rjan57 / Japan & Pacific,Prioritarian,0.0,1.45,2.0,0.0,0.0,0.2981379587252719,1.0,0.2981379587252719,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2047,rjan57 / Japan & Pacific,Prioritarian,0.0,1.45,2.0,0.0,0.0,0.3189764691171085,1.0,0.3189764691171085,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2048,rjan57 / Japan & Pacific,Prioritarian,0.0,1.45,2.0,0.0,0.0,0.3417300587866634,1.0,0.3417300587866634,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2049,rjan57 / Japan & Pacific,Prioritarian,0.0,1.45,2.0,0.0,0.0,0.3656244893315095,1.0,0.3656244893315095,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2050,rjan57 / Japan & Pacific,Prioritarian,0.0,1.45,2.0,0.0,0.0,0.3898194390864622,1.0,0.3898194390864622,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2051,rjan57 / Japan & Pacific,Prioritarian,0.0,1.45,2.0,0.0,0.0,0.4128191497035321,1.0,0.4128191497035321,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2052,rjan57 / Japan & Pacific,Prioritarian,0.0,1.45,2.0,0.0,0.0,0.4342013387172012,1.0,0.4342013387172012,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2053,rjan57 / Japan & Pacific,Prioritarian,0.0,1.45,2.0,0.0,0.0,0.4552135757060953,1.0,0.4552135757060953,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2054,rjan57 / Japan & Pacific,Prioritarian,0.0,1.45,2.0,0.0,0.0,0.47673723453773986,1.0,0.47673723453773986,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2055,rjan57 / Japan & Pacific,Prioritarian,0.0,1.45,2.0,0.0,0.0,0.4989266435424133,1.0,0.4989266435424133,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2056,rjan57 / Japan & Pacific,Prioritarian,0.0,1.45,2.0,0.0,0.0,0.5227353526848816,1.0,0.5227353526848816,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2057,rjan57 / Japan & Pacific,Prioritarian,0.0,1.45,2.0,0.0,0.0,0.5487718253851048,1.0,0.5487718253851048,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2058,rjan57 / Japan & Pacific,Prioritarian,0.0,1.45,2.0,0.0,0.0,0.5771791693609036,1.0,0.5771791693609036,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2059,rjan57 / Japan & Pacific,Prioritarian,0.0,1.45,2.0,0.0,0.0,0.6063042861561057,1.0,0.6063042861561057,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2060,rjan57 / Japan & Pacific,Prioritarian,0.0,1.45,2.0,0.0,0.0,0.6351700636611485,1.0,0.6351700636611485,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2061,rjan57 / Japan & Pacific,Prioritarian,0.0,1.45,2.0,0.0,0.0,0.6646438368228301,1.0,0.6646438368228301,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2062,rjan57 / Japan & Pacific,Prioritarian,0.0,1.45,2.0,0.0,0.0,0.6935163798372004,1.0,0.6935163798372004,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2063,rjan57 / Japan & Pacific,Prioritarian,0.0,1.45,2.0,0.0,0.0,0.7213043551905431,1.0,0.7213043551905431,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2064,rjan57 / Japan & Pacific,Prioritarian,0.0,1.45,2.0,0.0,0.0,0.7490498339719973,1.0,0.7490498339719973,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2065,rjan57 / Japan & Pacific,Prioritarian,0.0,1.45,2.0,0.0,0.0,0.7776986286339804,1.0,0.7776986286339804,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2066,rjan57 / Japan & Pacific,Prioritarian,0.0,1.45,2.0,0.0,0.0,0.8079769780164131,1.0,0.8079769780164131,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2067,rjan57 / Japan & Pacific,Prioritarian,0.0,1.45,2.0,0.0,0.0,0.839823742181374,1.0,0.839823742181374,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2068,rjan57 / Japan & Pacific,Prioritarian,0.0,1.45,2.0,0.0,0.0,0.8744040923059835,1.0,0.8744040923059835,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2069,rjan57 / Japan & Pacific,Prioritarian,0.0,1.45,2.0,0.0,0.0,0.9118722295618725,1.0,0.9118722295618725,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2070,rjan57 / Japan & Pacific,Prioritarian,0.0,1.45,2.0,0.0,0.0,0.950492650130911,1.0,0.950492650130911,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2071,rjan57 / Japan & Pacific,Prioritarian,0.0,1.45,2.0,0.0,0.0,0.9888566821772592,1.0,0.9888566821772592,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2072,rjan57 / Japan & Pacific,Prioritarian,0.0,1.45,2.0,0.0,0.0,1.0255686870456506,1.0,1.0255686870456506,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
