year,region,welfare_function,rho,eta,inequality_aversion,sufficiency_threshold,egality_strictness,physical_damage_per_capita,discount_factor,plotted_value,plotted_value_description,welfare_loss_damage_scalar,model_native_welfare_loss_note
2104,rsas / Rest of South Asia,Prioritarian,0.0,1.45,2.0,0.0,0.0,2.1979831142278803,1.0,2.1979831142278803,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2105,rsas / Rest of South Asia,Prioritarian,0.0,1.45,2.0,0.0,0.0,2.271639173911757,1.0,2.271639173911757,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2106,rsas / Rest of South Asia,Prioritarian,0.0,1.45,2.0,0.0,0.0,2.3457145714130805,1.0,2.3457145714130805,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2107,rsas / Rest of South Asia,Prioritarian,0.0,1.45,2.0,0.0,0.0,2.4184001320389945,1.0,2.4184001320389945,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2108,rsas / Rest of South Asia,Prioritarian,0.0,1.45,2.0,0.0,0.0,2.4908421095392916,1.0,2.4908421095392916,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2109,rsas / Rest of South Asia,Prioritarian,0.0,1.45,2.0,0.0,0.0,2.5648217959502806,1.0,2.5648217959502806,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2110,rsas / Rest of South Asia,Prioritarian,0.0,1.45,2.0,0.0,0.0,2.6412191053688137,1.0,2.6412191053688137,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2111,rsas / Rest of South Asia,Prioritarian,0.0,1.45,2.0,0.0,0.0,2.721924378432696,1.0,2.721924378432696,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2112,rsas / Rest of South Asia,Prioritarian,0.0,1.45,2.0,0.0,0.0,2.8073465868650183,1.0,2.8073465868650183,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2113,rsas / Rest of South Asia,Prioritarian,0.0,1.45,2.0,0.0,0.0,2.8999194381528324,1.0,2.8999194381528324,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2114,rsas / Rest of South Asia,Prioritarian,0.0,1.45,2.0,0.0,0.0,2.9952510087742157,1.0,2.9952510087742157,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2115,rsas / Rest of South Asia,Prioritarian,0.0,1.45,2.0,0.0,0.0,3.0883782362997203,1.0,3.0883782362997203,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2116,rsas / Rest of South Asia,Prioritarian,0.0,1.45,2.0,0.0,0.0,3.1788067755912257,1.0,3.1788067755912257,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2117,rsas / Rest of South Asia,Prioritarian,0.0,1.45,2.0,0.0,0.0,3.267396097925936,1.0,3.267396097925936,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2118,rsas / Rest of South Asia,Prioritarian,0.0,1.45,2.0,0.0,0.0,3.356243720072653,1.0,3.356243720072653,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2119,rsas / Rest of South Asia,Prioritarian,0.0,1.45,2.0,0.0,0.0,3.445394668898884,1.0,3.445394668898884,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2120,rsas / Rest of South Asia,Prioritarian,0.0,1.45,2.0,0.0,0.0,3.536861339228583,1.0,3.536861339228583,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2121,rsas / Rest of South Asia,Prioritarian,0.0,1.45,2.0,0.0,0.0,3.6316301814887,1.0,3.6316301814887,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2122,rsas / Rest of South Asia,Prioritarian,0.0,1.45,2.0,0.0,0.0,3.732062640038998,1.0,3.732062640038998,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2123,rsas / Rest of South Asia,Prioritarian,0.0,1.45,2.0,0.0,0.0,3.840215467145176,1.0,3.840215467145176,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2124,rsas / Rest of South Asia,Prioritarian,0.0,1.45,2.0,0.0,0.0,3.9550731859385997,1.0,3.9550731859385997,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2125,rsas / Rest of South Asia,Prioritarian,0.0,1.45,2.0,0.0,0.0,4.067761697019609,1.0,4.067761697019609,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2126,rsas / Rest of South Asia,Prioritarian,0.0,1.45,2.0,0.0,0.0,4.175825576646426,1.0,4.175825576646426,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2127,rsas / Rest of South Asia,Prioritarian,0.0,1.45,2.0,0.0,0.0,4.281704305688416,1.0,4.281704305688416,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2128,rsas / Rest of South Asia,Prioritarian,0.0,1.45,2.0,0.0,0.0,4.383376685106833,1.0,4.383376685106833,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2129,rsas / Rest of South Asia,Prioritarian,0.0,1.45,2.0,0.0,0.0,4.485479172395598,1.0,4.485479172395598,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2130,rsas / Rest of South Asia,Prioritarian,0.0,1.45,2.0,0.0,0.0,4.590485413084698,1.0,4.590485413084698,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2131,rsas / Rest of South Asia,Prioritarian,0.0,1.45,2.0,0.0,0.0,4.698523991852152,1.0,4.698523991852152,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2132,rsas / Rest of South Asia,Prioritarian,0.0,1.45,2.0,0.0,0.0,4.813660088469766,1.0,4.813660088469766,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2133,rsas / Rest of South Asia,Prioritarian,0.0,1.45,2.0,0.0,0.0,4.940907242336901,1.0,4.940907242336901,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2134,rsas / Rest of South Asia,Prioritarian,0.0,1.45,2.0,0.0,0.0,5.073639948060774,1.0,5.073639948060774,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2135,rsas / Rest of South Asia,Prioritarian,0.0,1.45,2.0,0.0,0.0,5.203256644533831,1.0,5.203256644533831,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2136,rsas / Rest of South Asia,Prioritarian,0.0,1.45,2.0,0.0,0.0,5.3263887106103125,1.0,5.3263887106103125,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2137,rsas / Rest of South Asia,Prioritarian,0.0,1.45,2.0,0.0,0.0,5.442288655271417,1.0,5.442288655271417,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2138,rsas / Rest of South Asia,Prioritarian,0.0,1.45,2.0,0.0,0.0,5.552793848208095,1.0,5.552793848208095,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2139,rsas / Rest of South Asia,Prioritarian,0.0,1.45,2.0,0.0,0.0,5.6638449947542595,1.0,5.6638449947542595,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2140,rsas / Rest of South Asia,Prioritarian,0.0,1.45,2.0,0.0,0.0,5.779331964093737,1.0,5.779331964093737,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2141,rsas / Rest of South Asia,Prioritarian,0.0,1.45,2.0,0.0,0.0,5.8955810746702495,1.0,5.8955810746702495,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2142,rsas / Rest of South Asia,Prioritarian,0.0,1.45,2.0,0.0,0.0,6.01586111847023,1.0,6.01586111847023,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
